"","year","carrier","salida","llegada","dif"
"1913",2013,"UA",06:00:00,06:10:00,10
"1914",2013,"DL",07:00:00,07:00:00,0
"1915",2013,"UA",06:00:00,06:54:00,54
"1916",2013,"B6",07:00:00,07:00:00,0
"1917",2013,"DL",07:00:00,07:00:00,0
"1918",2013,"DL",06:00:00,06:59:00,59
"1919",2013,"DL",07:00:00,07:05:00,5
"1920",2013,"EV",06:00:00,06:00:00,0
"1921",2013,"UA",07:00:00,07:00:00,0
"1922",2013,"DL",07:00:00,07:00:00,0
"1923",2013,"B6",07:00:00,07:00:00,0
"1924",2013,"EV",07:00:00,07:00:00,0
"1925",2013,"B6",07:00:00,07:01:00,1
"1926",2013,"UA",06:00:00,06:50:00,50
"1927",2013,"UA",07:00:00,07:05:00,5
"1928",2013,"AS",07:00:00,07:05:00,5
"1929",2013,"WN",07:00:00,07:05:00,5
"1930",2013,"DL",07:00:00,07:15:00,15
"1931",2013,"EV",07:00:00,07:03:00,3
"1932",2013,"B6",07:00:00,07:10:00,10
"1933",2013,"B6",07:00:00,07:10:00,10
"1934",2013,"B6",07:00:00,07:05:00,5
"1935",2013,"AA",06:00:00,06:50:00,50
"1936",2013,"MQ",07:00:00,07:15:00,15
"1937",2013,"WN",07:00:00,07:15:00,15
"1938",2013,"AA",07:00:00,07:10:00,10
"1939",2013,"B6",06:00:00,06:55:00,55
"1940",2013,"UA",07:00:00,07:16:00,16
"1941",2013,"AA",07:00:00,07:20:00,20
"1942",2013,"WN",07:00:00,07:20:00,20
"1943",2013,"AA",07:00:00,07:30:00,30
"1944",2013,"UA",07:00:00,07:20:00,20
"1945",2013,"EV",07:00:00,07:28:00,28
"1946",2013,"VX",07:00:00,07:00:00,0
"1947",2013,"B6",07:00:00,07:29:00,29
"1948",2013,"B6",07:00:00,07:30:00,30
"1949",2013,"AA",07:00:00,07:30:00,30
"1950",2013,"WN",07:00:00,07:30:00,30
"1951",2013,"VX",07:00:00,07:30:00,30
"1952",2013,"VX",07:00:00,07:30:00,30
"1953",2013,"B6",07:00:00,07:37:00,37
"1954",2013,"DL",07:00:00,07:45:00,45
"1955",2013,"EV",07:00:00,07:20:00,20
"1956",2013,"DL",07:00:00,07:45:00,45
"1957",2013,"B6",07:00:00,07:46:00,46
"1958",2013,"EV",07:00:00,07:48:00,48
"1959",2013,"MQ",07:00:00,07:45:00,45
"1960",2013,"AA",07:00:00,07:50:00,50
"1961",2013,"DL",07:00:00,07:40:00,40
"1962",2013,"UA",07:00:00,07:45:00,45
"1963",2013,"EV",07:00:00,07:50:00,50
"1964",2013,"US",07:00:00,07:56:00,56
"1965",2013,"EV",07:00:00,07:56:00,56
"1966",2013,"WN",07:00:00,07:55:00,55
"1967",2013,"UA",07:00:00,07:51:00,51
"1968",2013,"DL",08:00:00,08:00:00,0
"1969",2013,"DL",07:00:00,07:59:00,59
"1970",2013,"UA",07:00:00,07:55:00,55
"1971",2013,"B6",07:00:00,07:54:00,54
"1972",2013,"B6",08:00:00,08:00:00,0
"1973",2013,"UA",07:00:00,07:50:00,50
"1974",2013,"MQ",08:00:00,08:05:00,5
"1975",2013,"AA",08:00:00,08:00:00,0
"1976",2013,"AA",08:00:00,08:00:00,0
"1977",2013,"DL",08:00:00,08:00:00,0
"1978",2013,"DL",08:00:00,08:00:00,0
"1979",2013,"UA",08:00:00,08:00:00,0
"1980",2013,"UA",08:00:00,08:00:00,0
"1981",2013,"9E",08:00:00,08:05:00,5
"1982",2013,"B6",07:00:00,07:35:00,35
"1983",2013,"UA",08:00:00,08:00:00,0
"1984",2013,"UA",06:00:00,06:00:00,0
"1985",2013,"UA",08:00:00,08:00:00,0
"1986",2013,"9E",08:00:00,08:10:00,10
"1987",2013,"DL",08:00:00,08:00:00,0
"1988",2013,"DL",08:00:00,08:10:00,10
"1989",2013,"DL",08:00:00,08:05:00,5
"1990",2013,"9E",07:00:00,07:40:00,40
"1991",2013,"B6",08:00:00,08:09:00,9
"1992",2013,"DL",08:00:00,08:05:00,5
"1993",2013,"EV",08:00:00,08:08:00,8
"1994",2013,"9E",08:00:00,08:15:00,15
"1995",2013,"DL",08:00:00,08:10:00,10
"1996",2013,"DL",08:00:00,08:15:00,15
"1997",2013,"B6",08:00:00,08:15:00,15
"1998",2013,"DL",08:00:00,08:12:00,12
"1999",2013,"UA",07:00:00,07:47:00,47
"2000",2013,"MQ",08:00:00,08:25:00,25
"2001",2013,"US",08:00:00,08:20:00,20
"2002",2013,"EV",08:00:00,08:17:00,17
"2003",2013,"MQ",08:00:00,08:25:00,25
"2004",2013,"DL",08:00:00,08:20:00,20
"2005",2013,"EV",08:00:00,08:17:00,17
"2006",2013,"AA",07:00:00,07:45:00,45
"2007",2013,"EV",08:00:00,08:25:00,25
"2008",2013,"9E",08:00:00,08:30:00,30
"2009",2013,"9E",08:00:00,08:30:00,30
"2010",2013,"B6",07:00:00,07:45:00,45
"2011",2013,"B6",08:00:00,08:29:00,29
"2012",2013,"9E",08:00:00,08:35:00,35
"2013",2013,"B6",07:00:00,07:55:00,55
"2014",2013,"9E",08:00:00,08:30:00,30
"2015",2013,"F9",08:00:00,08:30:00,30
"2016",2013,"UA",08:00:00,08:35:00,35
"2017",2013,"DL",08:00:00,08:30:00,30
"2018",2013,"MQ",08:00:00,08:30:00,30
"2019",2013,"EV",08:00:00,08:36:00,36
"2020",2013,"B6",08:00:00,08:36:00,36
"2021",2013,"MQ",08:00:00,08:40:00,40
"2022",2013,"B6",08:00:00,08:20:00,20
"2023",2013,"US",08:00:00,08:45:00,45
"2024",2013,"B6",08:00:00,08:42:00,42
"2025",2013,"AA",08:00:00,08:50:00,50
"2026",2013,"AA",08:00:00,08:05:00,5
"2027",2013,"B6",08:00:00,08:50:00,50
"2028",2013,"MQ",08:00:00,08:55:00,55
"2029",2013,"UA",08:00:00,08:54:00,54
"2030",2013,"B6",09:00:00,09:00:00,0
"2031",2013,"AA",09:00:00,09:00:00,0
"2032",2013,"MQ",08:00:00,08:59:00,59
"2033",2013,"DL",09:00:00,09:00:00,0
"2034",2013,"DL",09:00:00,09:00:00,0
"2035",2013,"UA",08:00:00,08:44:00,44
"2036",2013,"B6",09:00:00,09:00:00,0
"2037",2013,"B6",09:00:00,09:00:00,0
"2038",2013,"DL",09:00:00,09:00:00,0
"2039",2013,"DL",09:00:00,09:00:00,0
"2040",2013,"DL",09:00:00,09:00:00,0
"2041",2013,"B6",09:00:00,09:05:00,5
"2042",2013,"AA",09:00:00,09:00:00,0
"2043",2013,"UA",09:00:00,09:00:00,0
"2044",2013,"UA",09:00:00,09:10:00,10
"2045",2013,"B6",09:00:00,09:05:00,5
"2046",2013,"DL",09:00:00,09:00:00,0
"2047",2013,"EV",08:00:00,08:40:00,40
"2048",2013,"EV",09:00:00,09:00:00,0
"2049",2013,"UA",08:00:00,08:45:00,45
"2050",2013,"VX",09:00:00,09:05:00,5
"2051",2013,"DL",09:00:00,09:12:00,12
"2052",2013,"UA",08:00:00,08:56:00,56
"2053",2013,"B6",09:00:00,09:08:00,8
"2054",2013,"EV",09:00:00,09:15:00,15
"2055",2013,"UA",09:00:00,09:09:00,9
"2056",2013,"UA",07:00:00,07:49:00,49
"2057",2013,"B6",09:00:00,09:30:00,30
"2058",2013,"UA",08:00:00,08:54:00,54
"2059",2013,"VX",09:00:00,09:20:00,20
"2060",2013,"FL",09:00:00,09:05:00,5
"2061",2013,"US",09:00:00,09:25:00,25
"2062",2013,"EV",07:00:00,07:26:00,26
"2063",2013,"UA",09:00:00,09:00:00,0
"2064",2013,"9E",09:00:00,09:30:00,30
"2065",2013,"9E",09:00:00,09:29:00,29
"2066",2013,"DL",09:00:00,09:05:00,5
"2067",2013,"HA",09:00:00,09:30:00,30
"2068",2013,"WN",09:00:00,09:25:00,25
"2069",2013,"UA",09:00:00,09:29:00,29
"2070",2013,"UA",09:00:00,09:29:00,29
"2071",2013,"B6",09:00:00,09:21:00,21
"2072",2013,"WN",09:00:00,09:35:00,35
"2073",2013,"B6",09:00:00,09:30:00,30
"2074",2013,"EV",08:00:00,08:54:00,54
"2075",2013,"B6",09:00:00,09:36:00,36
"2076",2013,"B6",09:00:00,09:20:00,20
"2077",2013,"UA",09:00:00,09:30:00,30
"2078",2013,"AA",09:00:00,09:45:00,45
"2079",2013,"DL",09:00:00,09:30:00,30
"2080",2013,"AA",09:00:00,09:45:00,45
"2081",2013,"EV",09:00:00,09:50:00,50
"2082",2013,"9E",09:00:00,09:59:00,59
"2083",2013,"EV",09:00:00,09:50:00,50
"2084",2013,"FL",09:00:00,09:50:00,50
"2085",2013,"EV",08:00:00,08:29:00,29
"2086",2013,"VX",09:00:00,09:45:00,45
"2087",2013,"EV",10:00:00,10:00:00,0
"2088",2013,"B6",10:00:00,10:00:00,0
"2089",2013,"B6",09:00:00,09:53:00,53
"2090",2013,"UA",09:00:00,09:57:00,57
"2091",2013,"B6",10:00:00,10:00:00,0
"2092",2013,"UA",10:00:00,10:00:00,0
"2093",2013,"US",10:00:00,10:05:00,5
"2094",2013,"UA",09:00:00,09:48:00,48
"2095",2013,"AA",10:00:00,10:15:00,15
"2096",2013,"EV",10:00:00,10:10:00,10
"2097",2013,"B6",09:00:00,09:47:00,47
"2098",2013,"MQ",10:00:00,10:20:00,20
"2099",2013,"DL",10:00:00,10:15:00,15
"2100",2013,"AA",10:00:00,10:25:00,25
"2101",2013,"B6",10:00:00,10:30:00,30
"2102",2013,"US",10:00:00,10:15:00,15
"2103",2013,"US",10:00:00,10:15:00,15
"2104",2013,"UA",10:00:00,10:15:00,15
"2105",2013,"B6",09:00:00,09:10:00,10
"2106",2013,"DL",10:00:00,10:00:00,0
"2107",2013,"B6",08:00:00,08:49:00,49
"2108",2013,"EV",10:00:00,10:29:00,29
"2109",2013,"US",10:00:00,10:25:00,25
"2110",2013,"UA",10:00:00,10:25:00,25
"2111",2013,"DL",10:00:00,10:30:00,30
"2112",2013,"UA",10:00:00,10:09:00,9
"2113",2013,"DL",10:00:00,10:25:00,25
"2114",2013,"VX",10:00:00,10:30:00,30
"2115",2013,"MQ",10:00:00,10:30:00,30
"2116",2013,"B6",10:00:00,10:40:00,40
"2117",2013,"EV",10:00:00,10:41:00,41
"2118",2013,"VX",10:00:00,10:35:00,35
"2119",2013,"B6",10:00:00,10:48:00,48
"2120",2013,"US",10:00:00,10:30:00,30
"2121",2013,"EV",10:00:00,10:47:00,47
"2122",2013,"EV",09:00:00,09:45:00,45
"2123",2013,"AA",10:00:00,10:40:00,40
"2124",2013,"AA",09:00:00,09:10:00,10
"2125",2013,"WN",09:00:00,09:50:00,50
"2126",2013,"B6",10:00:00,10:21:00,21
"2127",2013,"MQ",10:00:00,10:55:00,55
"2128",2013,"EV",10:00:00,10:59:00,59
"2129",2013,"DL",11:00:00,11:00:00,0
"2130",2013,"EV",10:00:00,10:01:00,1
"2131",2013,"DL",10:00:00,10:59:00,59
"2132",2013,"DL",11:00:00,11:00:00,0
"2133",2013,"DL",11:00:00,11:00:00,0
"2134",2013,"MQ",11:00:00,11:00:00,0
"2135",2013,"DL",10:00:00,10:30:00,30
"2136",2013,"EV",10:00:00,10:12:00,12
"2137",2013,"UA",11:00:00,11:04:00,4
"2138",2013,"UA",09:00:00,09:46:00,46
"2139",2013,"AA",11:00:00,11:15:00,15
"2140",2013,"UA",11:00:00,11:24:00,24
"2141",2013,"DL",11:00:00,11:10:00,10
"2142",2013,"EV",10:00:00,10:10:00,10
"2143",2013,"EV",11:00:00,11:25:00,25
"2144",2013,"MQ",11:00:00,11:25:00,25
"2145",2013,"B6",11:00:00,11:12:00,12
"2146",2013,"UA",11:00:00,11:06:00,6
"2147",2013,"WN",11:00:00,11:05:00,5
"2148",2013,"UA",11:00:00,11:25:00,25
"2149",2013,"AA",11:00:00,11:30:00,30
"2150",2013,"US",11:00:00,11:30:00,30
"2151",2013,"EV",11:00:00,11:25:00,25
"2152",2013,"UA",11:00:00,11:34:00,34
"2153",2013,"UA",11:00:00,11:29:00,29
"2154",2013,"9E",11:00:00,11:35:00,35
"2155",2013,"MQ",11:00:00,11:35:00,35
"2156",2013,"AA",11:00:00,11:40:00,40
"2157",2013,"DL",11:00:00,11:40:00,40
"2158",2013,"DL",11:00:00,11:40:00,40
"2159",2013,"DL",11:00:00,11:29:00,29
"2160",2013,"UA",11:00:00,11:41:00,41
"2161",2013,"WN",11:00:00,11:45:00,45
"2162",2013,"DL",10:00:00,10:05:00,5
"2163",2013,"YV",11:00:00,11:50:00,50
"2164",2013,"DL",11:00:00,11:45:00,45
"2165",2013,"B6",11:00:00,11:47:00,47
"2166",2013,"UA",11:00:00,11:47:00,47
"2167",2013,"EV",11:00:00,11:29:00,29
"2168",2013,"EV",11:00:00,11:55:00,55
"2169",2013,"EV",11:00:00,11:55:00,55
"2170",2013,"MQ",12:00:00,12:00:00,0
"2171",2013,"AA",12:00:00,12:00:00,0
"2172",2013,"B6",12:00:00,12:00:00,0
"2173",2013,"B6",12:00:00,12:00:00,0
"2174",2013,"US",12:00:00,12:00:00,0
"2175",2013,"9E",12:00:00,12:00:00,0
"2176",2013,"AA",11:00:00,11:45:00,45
"2177",2013,"DL",11:00:00,11:15:00,15
"2178",2013,"UA",11:00:00,11:52:00,52
"2179",2013,"DL",12:00:00,12:00:00,0
"2180",2013,"UA",12:00:00,12:00:00,0
"2181",2013,"WN",12:00:00,12:05:00,5
"2182",2013,"AA",12:00:00,12:10:00,10
"2183",2013,"DL",12:00:00,12:00:00,0
"2184",2013,"DL",12:00:00,12:00:00,0
"2185",2013,"EV",11:00:00,11:53:00,53
"2186",2013,"MQ",12:00:00,12:05:00,5
"2187",2013,"WN",11:00:00,11:50:00,50
"2188",2013,"EV",11:00:00,11:29:00,29
"2189",2013,"MQ",11:00:00,11:55:00,55
"2190",2013,"UA",12:00:00,12:11:00,11
"2191",2013,"MQ",12:00:00,12:20:00,20
"2192",2013,"EV",12:00:00,12:21:00,21
"2193",2013,"UA",12:00:00,12:30:00,30
"2194",2013,"EV",12:00:00,12:15:00,15
"2195",2013,"MQ",12:00:00,12:20:00,20
"2196",2013,"AA",12:00:00,12:25:00,25
"2197",2013,"EV",12:00:00,12:30:00,30
"2198",2013,"FL",11:00:00,11:51:00,51
"2199",2013,"UA",12:00:00,12:30:00,30
"2200",2013,"EV",09:00:00,09:29:00,29
"2201",2013,"B6",12:00:00,12:30:00,30
"2202",2013,"DL",12:00:00,12:35:00,35
"2203",2013,"9E",12:00:00,12:40:00,40
"2204",2013,"DL",12:00:00,12:45:00,45
"2205",2013,"UA",10:00:00,10:51:00,51
"2206",2013,"UA",12:00:00,12:40:00,40
"2207",2013,"UA",12:00:00,12:42:00,42
"2208",2013,"AA",12:00:00,12:50:00,50
"2209",2013,"B6",12:00:00,12:47:00,47
"2210",2013,"UA",12:00:00,12:49:00,49
"2211",2013,"DL",12:00:00,12:45:00,45
"2212",2013,"DL",12:00:00,12:46:00,46
"2213",2013,"AA",12:00:00,12:55:00,55
"2214",2013,"WN",12:00:00,12:45:00,45
"2215",2013,"UA",13:00:00,13:00:00,0
"2216",2013,"US",12:00:00,12:59:00,59
"2217",2013,"B6",12:00:00,12:06:00,6
"2218",2013,"US",13:00:00,13:00:00,0
"2219",2013,"AA",13:00:00,13:00:00,0
"2220",2013,"EV",12:00:00,12:59:00,59
"2221",2013,"MQ",12:00:00,12:59:00,59
"2222",2013,"B6",12:00:00,12:46:00,46
"2223",2013,"UA",13:00:00,13:00:00,0
"2224",2013,"AA",12:00:00,12:59:00,59
"2225",2013,"B6",13:00:00,13:10:00,10
"2226",2013,"DL",13:00:00,13:00:00,0
"2227",2013,"DL",13:00:00,13:00:00,0
"2228",2013,"DL",13:00:00,13:00:00,0
"2229",2013,"EV",13:00:00,13:00:00,0
"2230",2013,"VX",13:00:00,13:00:00,0
"2231",2013,"UA",13:00:00,13:10:00,10
"2232",2013,"9E",13:00:00,13:15:00,15
"2233",2013,"WN",12:00:00,12:50:00,50
"2234",2013,"UA",13:00:00,13:10:00,10
"2235",2013,"DL",13:00:00,13:15:00,15
"2236",2013,"WN",12:00:00,12:15:00,15
"2237",2013,"B6",13:00:00,13:12:00,12
"2238",2013,"US",13:00:00,13:15:00,15
"2239",2013,"US",13:00:00,13:15:00,15
"2240",2013,"WN",12:00:00,12:45:00,45
"2241",2013,"DL",12:00:00,12:00:00,0
"2242",2013,"WN",13:00:00,13:15:00,15
"2243",2013,"AA",13:00:00,13:20:00,20
"2244",2013,"EV",13:00:00,13:25:00,25
"2245",2013,"EV",13:00:00,13:27:00,27
"2246",2013,"DL",13:00:00,13:30:00,30
"2247",2013,"UA",13:00:00,13:25:00,25
"2248",2013,"MQ",13:00:00,13:20:00,20
"2249",2013,"B6",13:00:00,13:30:00,30
"2250",2013,"B6",13:00:00,13:29:00,29
"2251",2013,"B6",13:00:00,13:30:00,30
"2252",2013,"EV",13:00:00,13:29:00,29
"2253",2013,"US",13:00:00,13:45:00,45
"2254",2013,"B6",13:00:00,13:26:00,26
"2255",2013,"DL",13:00:00,13:45:00,45
"2256",2013,"AA",13:00:00,13:45:00,45
"2257",2013,"AA",13:00:00,13:45:00,45
"2258",2013,"EV",13:00:00,13:47:00,47
"2259",2013,"B6",13:00:00,13:00:00,0
"2260",2013,"WN",13:00:00,13:55:00,55
"2261",2013,"US",13:00:00,13:55:00,55
"2262",2013,"AA",13:00:00,13:50:00,50
"2263",2013,"DL",14:00:00,14:00:00,0
"2264",2013,"B6",13:00:00,13:59:00,59
"2265",2013,"MQ",13:00:00,13:55:00,55
"2266",2013,"UA",13:00:00,13:50:00,50
"2267",2013,"UA",14:00:00,14:00:00,0
"2268",2013,"UA",14:00:00,14:00:00,0
"2269",2013,"B6",13:00:00,13:59:00,59
"2270",2013,"B6",14:00:00,14:00:00,0
"2271",2013,"DL",13:00:00,13:35:00,35
"2272",2013,"UA",14:00:00,14:00:00,0
"2273",2013,"B6",13:00:00,13:14:00,14
"2274",2013,"EV",14:00:00,14:08:00,8
"2275",2013,"UA",13:00:00,13:45:00,45
"2276",2013,"EV",14:00:00,14:06:00,6
"2277",2013,"DL",14:00:00,14:15:00,15
"2278",2013,"UA",14:00:00,14:10:00,10
"2279",2013,"9E",14:00:00,14:30:00,30
"2280",2013,"WN",13:00:00,13:40:00,40
"2281",2013,"B6",13:00:00,13:59:00,59
"2282",2013,"VX",13:00:00,13:00:00,0
"2283",2013,"B6",14:00:00,14:29:00,29
"2284",2013,"MQ",14:00:00,14:25:00,25
"2285",2013,"EV",14:00:00,14:25:00,25
"2286",2013,"DL",14:00:00,14:40:00,40
"2287",2013,"B6",14:00:00,14:29:00,29
"2288",2013,"FL",14:00:00,14:25:00,25
"2289",2013,"DL",14:00:00,14:35:00,35
"2290",2013,"YV",14:00:00,14:32:00,32
"2291",2013,"UA",14:00:00,14:30:00,30
"2292",2013,"B6",14:00:00,14:19:00,19
"2293",2013,"MQ",12:00:00,12:15:00,15
"2294",2013,"B6",14:00:00,14:37:00,37
"2295",2013,"EV",14:00:00,14:30:00,30
"2296",2013,"9E",14:00:00,14:41:00,41
"2297",2013,"B6",14:00:00,14:44:00,44
"2298",2013,"UA",14:00:00,14:30:00,30
"2299",2013,"US",14:00:00,14:50:00,50
"2300",2013,"MQ",13:00:00,13:55:00,55
"2301",2013,"EV",14:00:00,14:44:00,44
"2302",2013,"AA",14:00:00,14:50:00,50
"2303",2013,"MQ",14:00:00,14:55:00,55
"2304",2013,"UA",14:00:00,14:45:00,45
"2305",2013,"UA",14:00:00,14:50:00,50
"2306",2013,"MQ",14:00:00,14:50:00,50
"2307",2013,"9E",14:00:00,14:54:00,54
"2308",2013,"9E",14:00:00,14:50:00,50
"2309",2013,"9E",14:00:00,14:59:00,59
"2310",2013,"MQ",14:00:00,14:55:00,55
"2311",2013,"UA",14:00:00,14:45:00,45
"2312",2013,"AA",14:00:00,14:55:00,55
"2313",2013,"B6",14:00:00,14:46:00,46
"2314",2013,"EV",15:00:00,15:00:00,0
"2315",2013,"MQ",14:00:00,14:55:00,55
"2316",2013,"AA",14:00:00,14:55:00,55
"2317",2013,"AA",14:00:00,14:55:00,55
"2318",2013,"DL",15:00:00,15:00:00,0
"2319",2013,"MQ",15:00:00,15:00:00,0
"2320",2013,"DL",13:00:00,13:59:00,59
"2321",2013,"DL",14:00:00,14:45:00,45
"2322",2013,"MQ",15:00:00,15:00:00,0
"2323",2013,"MQ",15:00:00,15:00:00,0
"2324",2013,"DL",15:00:00,15:00:00,0
"2325",2013,"EV",15:00:00,15:00:00,0
"2326",2013,"UA",13:00:00,13:59:00,59
"2327",2013,"EV",15:00:00,15:00:00,0
"2328",2013,"UA",15:00:00,15:00:00,0
"2329",2013,"UA",15:00:00,15:05:00,5
"2330",2013,"UA",14:00:00,14:19:00,19
"2331",2013,"MQ",15:00:00,15:15:00,15
"2332",2013,"MQ",14:00:00,14:55:00,55
"2333",2013,"MQ",15:00:00,15:15:00,15
"2334",2013,"EV",15:00:00,15:16:00,16
"2335",2013,"UA",14:00:00,14:57:00,57
"2336",2013,"AA",15:00:00,15:10:00,10
"2337",2013,"AA",15:00:00,15:10:00,10
"2338",2013,"EV",15:00:00,15:20:00,20
"2339",2013,"UA",15:00:00,15:05:00,5
"2340",2013,"MQ",15:00:00,15:20:00,20
"2341",2013,"DL",15:00:00,15:15:00,15
"2342",2013,"EV",14:00:00,14:52:00,52
"2343",2013,"B6",14:00:00,14:59:00,59
"2344",2013,"UA",15:00:00,15:15:00,15
"2345",2013,"DL",15:00:00,15:15:00,15
"2346",2013,"EV",15:00:00,15:00:00,0
"2347",2013,"B6",14:00:00,14:50:00,50
"2348",2013,"EV",13:00:00,13:25:00,25
"2349",2013,"B6",15:00:00,15:29:00,29
"2350",2013,"UA",15:00:00,15:16:00,16
"2351",2013,"US",15:00:00,15:35:00,35
"2352",2013,"DL",15:00:00,15:20:00,20
"2353",2013,"UA",15:00:00,15:30:00,30
"2354",2013,"B6",15:00:00,15:30:00,30
"2355",2013,"DL",15:00:00,15:30:00,30
"2356",2013,"MQ",15:00:00,15:25:00,25
"2357",2013,"AA",15:00:00,15:30:00,30
"2358",2013,"AA",15:00:00,15:40:00,40
"2359",2013,"UA",15:00:00,15:29:00,29
"2360",2013,"US",15:00:00,15:00:00,0
"2361",2013,"EV",15:00:00,15:31:00,31
"2362",2013,"US",15:00:00,15:44:00,44
"2363",2013,"9E",15:00:00,15:50:00,50
"2364",2013,"DL",15:00:00,15:35:00,35
"2365",2013,"AA",15:00:00,15:45:00,45
"2366",2013,"DL",15:00:00,15:50:00,50
"2367",2013,"WN",15:00:00,15:50:00,50
"2368",2013,"AA",15:00:00,15:50:00,50
"2369",2013,"B6",16:00:00,16:00:00,0
"2370",2013,"WN",15:00:00,15:45:00,45
"2371",2013,"UA",15:00:00,15:01:00,1
"2372",2013,"B6",14:00:00,14:29:00,29
"2373",2013,"DL",15:00:00,15:59:00,59
"2374",2013,"DL",16:00:00,16:00:00,0
"2375",2013,"EV",15:00:00,15:52:00,52
"2376",2013,"UA",15:00:00,15:55:00,55
"2377",2013,"MQ",16:00:00,16:00:00,0
"2378",2013,"B6",16:00:00,16:00:00,0
"2379",2013,"MQ",15:00:00,15:45:00,45
"2380",2013,"WN",15:00:00,15:45:00,45
"2381",2013,"DL",16:00:00,16:10:00,10
"2382",2013,"B6",15:00:00,15:56:00,56
"2383",2013,"EV",16:00:00,16:15:00,15
"2384",2013,"9E",16:00:00,16:00:00,0
"2385",2013,"UA",15:00:00,15:50:00,50
"2386",2013,"EV",16:00:00,16:20:00,20
"2387",2013,"AA",16:00:00,16:15:00,15
"2388",2013,"UA",16:00:00,16:14:00,14
"2389",2013,"B6",16:00:00,16:11:00,11
"2390",2013,"EV",16:00:00,16:29:00,29
"2391",2013,"9E",16:00:00,16:30:00,30
"2392",2013,"VX",16:00:00,16:30:00,30
"2393",2013,"AA",16:00:00,16:30:00,30
"2394",2013,"UA",16:00:00,16:19:00,19
"2395",2013,"DL",16:00:00,16:29:00,29
"2396",2013,"US",16:00:00,16:30:00,30
"2397",2013,"B6",16:00:00,16:35:00,35
"2398",2013,"MQ",16:00:00,16:35:00,35
"2399",2013,"MQ",16:00:00,16:40:00,40
"2400",2013,"DL",16:00:00,16:30:00,30
"2401",2013,"US",16:00:00,16:30:00,30
"2402",2013,"AA",16:00:00,16:35:00,35
"2403",2013,"UA",16:00:00,16:30:00,30
"2404",2013,"UA",16:00:00,16:30:00,30
"2405",2013,"AA",16:00:00,16:45:00,45
"2406",2013,"B6",16:00:00,16:40:00,40
"2407",2013,"B6",16:00:00,16:13:00,13
"2408",2013,"EV",16:00:00,16:50:00,50
"2409",2013,"EV",16:00:00,16:04:00,4
"2410",2013,"WN",16:00:00,16:30:00,30
"2411",2013,"B6",15:00:00,15:35:00,35
"2412",2013,"DL",16:00:00,16:45:00,45
"2413",2013,"VX",16:00:00,16:55:00,55
"2414",2013,"US",17:00:00,17:00:00,0
"2415",2013,"DL",16:00:00,16:05:00,5
"2416",2013,"MQ",17:00:00,17:00:00,0
"2417",2013,"DL",16:00:00,16:59:00,59
"2418",2013,"AA",17:00:00,17:00:00,0
"2419",2013,"UA",17:00:00,17:00:00,0
"2420",2013,"AA",17:00:00,17:00:00,0
"2421",2013,"WN",17:00:00,17:00:00,0
"2422",2013,"WN",16:00:00,16:50:00,50
"2423",2013,"UA",17:00:00,17:00:00,0
"2424",2013,"UA",16:00:00,16:59:00,59
"2425",2013,"B6",16:00:00,16:59:00,59
"2426",2013,"UA",17:00:00,17:07:00,7
"2427",2013,"B6",17:00:00,17:00:00,0
"2428",2013,"DL",17:00:00,17:00:00,0
"2429",2013,"UA",17:00:00,17:02:00,2
"2430",2013,"B6",17:00:00,17:09:00,9
"2431",2013,"US",17:00:00,17:09:00,9
"2432",2013,"B6",13:00:00,13:29:00,29
"2433",2013,"B6",17:00:00,17:10:00,10
"2434",2013,"AA",17:00:00,17:05:00,5
"2435",2013,"AA",17:00:00,17:15:00,15
"2436",2013,"MQ",17:00:00,17:15:00,15
"2437",2013,"AA",17:00:00,17:15:00,15
"2438",2013,"DL",16:00:00,16:50:00,50
"2439",2013,"B6",16:00:00,16:29:00,29
"2440",2013,"UA",17:00:00,17:00:00,0
"2441",2013,"WN",16:00:00,16:45:00,45
"2442",2013,"AA",17:00:00,17:20:00,20
"2443",2013,"AA",17:00:00,17:35:00,35
"2444",2013,"AA",17:00:00,17:30:00,30
"2445",2013,"DL",17:00:00,17:30:00,30
"2446",2013,"US",17:00:00,17:30:00,30
"2447",2013,"B6",17:00:00,17:24:00,24
"2448",2013,"WN",17:00:00,17:25:00,25
"2449",2013,"DL",17:00:00,17:29:00,29
"2450",2013,"AA",17:00:00,17:25:00,25
"2451",2013,"B6",16:00:00,16:52:00,52
"2452",2013,"AA",17:00:00,17:30:00,30
"2453",2013,"DL",17:00:00,17:30:00,30
"2454",2013,"B6",17:00:00,17:30:00,30
"2455",2013,"B6",16:00:00,16:59:00,59
"2456",2013,"UA",17:00:00,17:29:00,29
"2457",2013,"EV",17:00:00,17:30:00,30
"2458",2013,"B6",17:00:00,17:30:00,30
"2459",2013,"AA",17:00:00,17:30:00,30
"2460",2013,"EV",15:00:00,15:45:00,45
"2461",2013,"B6",17:00:00,17:40:00,40
"2462",2013,"EV",17:00:00,17:35:00,35
"2463",2013,"VX",17:00:00,17:29:00,29
"2464",2013,"DL",17:00:00,17:30:00,30
"2465",2013,"AA",17:00:00,17:45:00,45
"2466",2013,"DL",17:00:00,17:45:00,45
"2467",2013,"B6",17:00:00,17:50:00,50
"2468",2013,"DL",17:00:00,17:50:00,50
"2469",2013,"9E",17:00:00,17:50:00,50
"2470",2013,"EV",18:00:00,18:05:00,5
